id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5667915,Flat with balcony and great view!,29384363,Andreas,,Simmering,48.15559,16.46379,Entire home/apt,24,180,13,2020-03-03,0.14,2,195,0,
5237405,lovely room close to inner city,27103605,Kristina,,Neubau,48.20738,16.33955,Private room,45,1,1,2015-05-21,0.01,1,0,0,
5668978,Elegantes Studio in U-Bahnnähe,29389984,Katinka,,Hietzing,48.18726,16.2766,Entire home/apt,55,3,105,2022-08-28,1.23,1,320,14,
5255238,Schönes Zimmer in Altbau-Wohnung.,27201141,Josefine,,Margareten,48.1855,16.35298,Private room,44,1,0,,,1,0,0,
5681783,Lovely Room next to ESC Venue,4651425,Tobias,,Neubau,48.20185,16.33906,Private room,60,5,0,,,1,0,0,
5256446,Cozy&Urban - 7min to city centre.,27194318,Kalouda,,Mariahilf,48.19028,16.33798,Entire home/apt,54,2,126,2019-10-06,1.37,1,0,0,
5682658,Vienna waits for you,11516494,Barbara,,Rudolfsheim-Fnfhaus,48.18856,16.33259,Entire home/apt,45,30,93,2018-03-23,1.04,1,0,0,
5688897,City Apartment VIC,27885077,Peter,,Donaustadt,48.24833,16.44226,Entire home/apt,70,3,14,2022-08-04,0.16,4,285,1,
5264585,Your business flat in the City Center *desinfected,2615299,Peter,,Neubau,48.2028,16.34403,Entire home/apt,79,31,59,2020-01-02,0.67,1,0,0,
5692819,Liebevoll eingerichtete Wohnung,29514008,Julia,,Penzing,48.19609,16.30896,Private room,45,2,0,,,1,0,0,
5265730,Top Lage in Wien-Schönbrunn,19369988,Joanna,,Meidling,48.18526,16.3211,Entire home/apt,69,2,89,2022-08-11,0.97,2,226,2,
5699779,Vienna Cottage Friendly House with Garden,7147147,Emmanuel,,Dbling,48.27522,16.35543,Entire home/apt,118,2,6,2022-04-03,0.16,22,81,2,
5699786,Ruhige geräumige Wohnung,6269584,Martina,,Neubau,48.20235,16.35196,Entire home/apt,90,3,23,2022-07-16,0.26,3,231,3,
5278844,Cosy and centrally located flat,26308272,Roland,,Meidling,48.17593,16.3276,Entire home/apt,45,2,3,2015-10-05,0.03,1,0,0,
5711361,Spacious apartment with garden (#9),675182,Stephanie,,Hernals,48.22353,16.31773,Entire home/apt,281,1,10,2022-05-15,0.12,14,286,3,
5279491,25 min to Eurovision Song Contest,27329963,Johannes,,Ottakring,48.21756,16.3199,Entire home/apt,200,1,0,,,1,0,0,
5712776,Perfekt für ESC 2015,29618909,Andreas,,Rudolfsheim-Fnfhaus,48.19867,16.32543,Entire home/apt,140,5,0,,,1,0,0,
5283249,Apartement im 7. Bezirk!,1758943,Roland,,Neubau,48.2011,16.34527,Entire home/apt,62,4,42,2022-02-16,0.46,1,21,2,
5718991,Be at home in Vienna,4395333,Manuela,,Meidling,48.18388,16.33591,Entire home/apt,56,3,208,2021-03-24,2.30,1,166,0,
5292002,schönes Wg-Zimmer,19698431,Laura,,Rudolfsheim-Fnfhaus,48.18675,16.33104,Private room,17,10,0,,,1,0,0,
5734000,Fully furnished near Westbahnhof,29733885,Elly,,Rudolfsheim-Fnfhaus,48.19865,16.33287,Entire home/apt,79,2,2,2015-08-03,0.02,1,0,0,
5303414,Great apartment in the center,4325679,Nick,,Innere Stadt,48.20804,16.37676,Entire home/apt,86,2,159,2022-09-04,1.76,1,317,39,
5734665,Cozy apartment near Belvedere,8885198,Aida,,Landstra§e,48.19407,16.38888,Entire home/apt,56,30,42,2022-06-14,0.49,4,363,1,
5737922,"Next to Palace Schönbrunn, Apt. 8",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18438,16.3271,Entire home/apt,105,1,139,2022-09-03,1.55,15,159,2,
5304544,Rooftop Suite within trendy loft,27474034,Olivier,,Neubau,48.20442,16.35413,Private room,64,2,318,2022-08-30,3.47,1,98,55,
5744495,Central apt. colorful neighbourhood,23140879,Gudrun,,Ottakring,48.21034,16.33791,Entire home/apt,50,2,28,2018-02-03,0.31,1,0,0,
5308025,Studioapartment in Vienna's prime location,1701587,Xerxes Khashayar,,Wieden,48.19880294799805,16.36554527282715,Entire home/apt,52,999,73,2022-07-30,0.81,1,20,1,
5312137,Room near Parliament 174,26940706,Hotel Josefshof,,Josefstadt,48.20946,16.35505,Entire home/apt,66,2,81,2022-07-17,1.15,5,348,2,
5744649,Comfy stylish room near center,13532208,Franko,,Favoriten,48.17532,16.36484,Private room,20,1,0,,,1,0,0,
5746221,Private flat for temporary use,17640963,Lale,,Josefstadt,48.21227,16.35402,Entire home/apt,95,4,3,2015-04-23,0.03,1,0,0,
5317775,Schönbrunn charming & modern heaven,2509597,Matija,,Hietzing,48.18523,16.29303,Entire home/apt,50,3,67,2022-08-20,0.74,1,72,5,
5753180,sunny 80m2  near MQ/Spittelberg,20237174,B,,Neubau,48.20297,16.35252,Entire home/apt,128,1,22,2020-01-02,0.24,1,195,0,
5322320,nice room for 2-3 people,12783006,Johanna,,Alsergrund,48.22583,16.35477,Private room,17,1,2,2015-08-10,0.02,1,0,0,
5765085,Sunny Apartment,29910974,Siegfried,,Landstra§e,48.20199,16.39611,Entire home/apt,48,7,6,2016-05-03,0.07,1,63,0,
5326717,100m2 Viennese style near Augarten,18923861,Elisabeth,,Brigittenau,48.23,16.37181,Entire home/apt,80,1,1,2015-07-26,0.01,1,0,0,
5772231,Modern apartment in top location,29946158,Valentina,,Leopoldstadt,48.21547,16.38609,Entire home/apt,65,2,2,2017-08-16,0.03,1,0,0,
5328413,Nearby Schönbrunn Top 2,27610444,Harald,,Penzing,48.19015,16.3062,Entire home/apt,70,2,62,2020-10-04,0.70,3,254,0,
5777398,Lovely apartment in the heart of Vi,29975312,Julia,,Wieden,48.18969,16.36723,Entire home/apt,49,4,1,2015-03-31,0.01,1,0,0,
5336807,Nearby Schönbrunn TOP 5,27610444,Harald,,Penzing,48.18868,16.3044,Entire home/apt,70,2,76,2020-01-06,0.84,3,254,0,
5345628,ღ 140 m2 Large City Maisonette + terrace,5515546,Ingrid,,Leopoldstadt,48.21826,16.37768,Entire home/apt,90,2,75,2022-06-22,0.81,2,0,5,
5778234,Central & Green - The Room,29979055,Edwin,,Leopoldstadt,48.22222,16.39749,Private room,40,2,3,2015-06-13,0.03,1,0,0,
5779942,Ein grüner Traum für Genießer am Karmelitermarkt,29986812,Elisabeth,,Leopoldstadt,48.22062,16.37456,Entire home/apt,140,2,64,2022-07-15,0.73,3,350,14,
5348896,lovely & bright city apartment,27723015,Marlies,,Landstra§e,48.20864,16.38867,Entire home/apt,54,4,18,2018-12-04,0.23,1,0,0,
5358412,Shared apartment - Perfect location,27775775,Rene,,Rudolfsheim-Fnfhaus,48.19216,16.33025,Shared room,29,1,522,2022-09-06,5.74,61,334,61,
5361955,Central between Josefstadt & Neubau,5915050,Tadeas,,Neubau,48.2071,16.34142,Entire home/apt,56,1,0,,,1,0,0,
5780355,Leopold at Karmelitermarkt | ChezS,29986812,Elisabeth,,Leopoldstadt,48.22003,16.37505,Entire home/apt,140,2,55,2022-08-21,0.61,3,350,13,
5781566,"nice, large private room near 1.district",3019395,Sonja,,Josefstadt,48.20931,16.34498,Private room,49,2,1,2017-11-01,0.02,1,0,0,
5369769,Nice Flat next to Westbahnhof,27835367,Bugra,,Rudolfsheim-Fnfhaus,48.19973,16.33691,Entire home/apt,50,1,1,2015-06-29,0.01,2,0,0,
5369788,cool 19qm Room in Shared Flat,27835367,Bugra,,Josefstadt,48.21113,16.34164,Private room,25,1,3,2016-01-03,0.04,2,0,0,
5789107,Apartment central Park,29736897,Laurenz,,Landstra§e,48.20061,16.37873,Entire home/apt,150,7,32,2020-01-05,0.39,1,254,0,
5370894,vienna city appartment (nearby ESC),27841372,Gabriel,,Neubau,48.20605,16.34085,Entire home/apt,70,1,4,2016-08-07,0.05,1,0,0,
5378286,Helle Wohnung mit Dachterrasse,27881045,Elise,,Favoriten,48.17854,16.36545,Entire home/apt,40,10,5,2015-08-19,0.06,1,0,0,
5379217,Cosy apartment in the City,27885077,Peter,,Mariahilf,48.19088,16.34835,Entire home/apt,82,3,44,2022-07-30,0.49,4,102,6,
5798301,Cosy New Apartment near Schönbrunn,16038716,Bridget,,Meidling,48.17984,16.33514,Entire home/apt,94,2,122,2022-08-26,1.35,6,158,29,
5382851,Apartment  Albert,27901457,Susanne,,Landstra§e,48.19862,16.39975,Entire home/apt,90,5,105,2022-08-10,1.16,1,266,17,
5800989,Private room near centre in Vienna!,30096258,Jakob,,Ottakring,48.2214,16.31531,Private room,20,1,1,2015-03-30,0.01,1,0,0,
5811468,Room for 2 near Vienna´s center,30153171,Martin,,Ottakring,48.21225,16.33591,Shared room,20,1,1,2015-05-24,0.01,1,0,0,
5399287,Central and comfy 2 room flat,27989138,Camilo,,Alsergrund,48.2235,16.35282,Entire home/apt,70,2,0,,,1,0,0,
5811618,apartment of a travel-writer,30154107,Robert,,Rudolfsheim-Fnfhaus,48.20176,16.33094,Entire home/apt,79,25,152,2022-09-04,1.71,1,320,2,
5891502,Chez Schneider at Karmelitermarkt,29986812,Elisabeth,,Leopoldstadt,48.22203,16.3758,Entire home/apt,280,2,75,2022-08-14,0.84,3,350,11,
5818831,Apartments König Studio,30197130,Roland,,Ottakring,48.20776,16.32367,Entire home/apt,75,3,1,2017-01-02,0.01,1,0,0,
5893343,3 Nice Cozy room near Westbahnhof&City,30606542,Dominik,,Rudolfsheim-Fnfhaus,48.19029,16.33707,Private room,35,1,438,2022-08-15,4.86,6,53,54,
5819983,Flat in the heart of the 7th Distr.,11643774,Constantin,,Neubau,48.20152,16.34406,Entire home/apt,48,3,13,2015-12-29,0.15,1,0,0,
5893706,2 Nice Cozy room near Westbahnhof&City,30606542,Dominik,,Rudolfsheim-Fnfhaus,48.19013,16.33703,Private room,35,1,343,2022-08-26,3.82,6,25,54,
5893729,Nice&CozyRoom near Westbahnhof 1,30606542,Dominik,,Rudolfsheim-Fnfhaus,48.18821,16.33641,Private room,28,1,421,2022-08-26,4.69,6,59,60,
5893759,4 Nice Cozy room near Westbahnhof&City,30606542,Dominik,,Rudolfsheim-Fnfhaus,48.18843,16.3384,Private room,35,1,387,2022-08-26,4.31,6,57,54,
5830017,modern flat near Stadthalle,10391507,Susanne,,Rudolfsheim-Fnfhaus,48.19878,16.32237,Private room,90,1,0,,,1,0,0,
5897013,90m² for Opera & Art Lovers,30627371,Thomas & Maartje,,Favoriten,48.17812,16.37938,Entire home/apt,70,3,87,2021-12-18,0.97,1,1,1,
5897856,Green Mango City Condo,17884486,Norbert,,Landstra§e,48.19366,16.38787,Entire home/apt,94,1,49,2022-09-05,0.57,2,325,5,
5831916,Apartment - 68m2 - 1030 Wien,30271513,Wolfgang,,Landstra§e,48.19815,16.3996,Entire home/apt,47,6,3,2015-06-09,0.03,1,0,0,
5832243,"85m2 Flat, next to the Stadthalle",30273625,Sebastian,,Rudolfsheim-Fnfhaus,48.20342,16.32875,Entire home/apt,300,1,0,,,1,0,0,
5835467,Beautiful and central apartment,8809805,Filip,,Neubau,48.20536,16.34708,Entire home/apt,65,2,96,2022-08-29,1.06,1,273,10,
5915410,City Studio next to Opera House,7502061,Stefan,,Innere Stadt,48.20252,16.37046,Entire home/apt,96,3,176,2022-08-16,1.96,1,258,21,
5921565,Luxury apartment with sunny terrace,2769595,Mathieu,,Whring,48.22383,16.34548,Entire home/apt,89,3,17,2019-06-04,0.19,1,0,0,
5836718,Beautiful 2 room apartment,13922132,Daniel,,Whring,48.22258,16.3422,Entire home/apt,50,1,0,,,1,0,0,
5853920,SCHLOSSNÄHE 80m2 WLAN PARKPLATZ,30395961,Ing. Wolfgang,,Hietzing,48.17233,16.30485,Entire home/apt,72,2,15,2019-11-24,0.17,1,268,0,
5925237,10 Gehminuten zum Song Contest :),30767112,Helga,,Neubau,48.20438,16.34516,Entire home/apt,300,1,0,,,1,0,0,
5961269,Beautiful Apartment in Vienna,30947826,Richard,,Hernals,48.21382,16.3282,Entire home/apt,44,1,1,2015-05-24,0.01,1,0,0,
5854320,Betty's home - next to Bhf. Meidling,30397567,Bettina,,Meidling,48.17541,16.33425,Entire home/apt,59,3,6,2019-06-13,0.10,2,0,0,
5963178,Holiday Apartment,9383500,Stefan,,Neubau,48.20573,16.34485,Entire home/apt,93,6,53,2022-08-03,0.60,4,127,10,
5861621,"2 Room Appartment, 63 m2",13993489,Alexander,,Alsergrund,48.22564,16.3536,Entire home/apt,20,21,0,,,1,0,0,
5983861,Design Art Deco App  Vienna center- quiet area!,2150567,Michaela,,Margareten,48.18927,16.36016,Entire home/apt,53,2,12,2022-08-08,0.14,2,355,5,
5985881,Helle Wohnung mit Bildergalerie & Kellerromantik,31078201,Rosemarie,,Whring,48.2229,16.33693,Entire home/apt,28,7,81,2022-07-22,0.91,1,43,7,
5865481,Sissi Wohnung,4215436,Prisca,,Meidling,48.18177,16.32041,Entire home/apt,300,3,1,2015-05-25,0.01,1,0,0,
5876487,"Central & bright room, 7th district",23605474,Christina,,Neubau,48.20478,16.3504,Private room,40,1,1,2015-05-17,0.01,1,0,0,
5988422,FamilyCityApartment -Stadthalle,31091315,Kristina,,Rudolfsheim-Fnfhaus,48.20003,16.33407,Entire home/apt,60,4,39,2022-07-30,0.43,1,14,18,
5989091,Dachterrassen-Künstlerwohnung,31095026,Norbert,,Neubau,48.2045,16.34277,Entire home/apt,640,2,0,,,1,0,0,
5882259,COZY FLAT IN THE NIBELUNGENVIERTEL,12786698,Henning,,Rudolfsheim-Fnfhaus,48.2042,16.32746,Entire home/apt,59,14,12,2020-03-07,0.15,1,254,0,
5992962,Song Contest Weekend in Vienna :),31118035,Stefan,,Rudolfsheim-Fnfhaus,48.19901,16.31709,Entire home/apt,84,1,0,,,1,0,0,
5890645,"Bright 30m² room, central, close to Naschmarkt :)",30591762,Stefan,,Wieden,48.19475,16.36534,Private room,28,1,1,2016-09-08,0.01,1,0,0,
6014343,Ruhiges WG-Zimmer. Volksoper/Währingerstraße,31219371,Paul,,Whring,48.22757,16.34726,Private room,20,2,5,2017-01-05,0.07,1,0,0,
6299386,beautiful central apartment ► Messe/Uno City,31077018,Wendelin,,Leopoldstadt,48.217,16.38556,Entire home/apt,128,2,396,2022-06-28,4.43,4,199,12,
6016602,The place to be - in VIE,753532,Jakob,,Neubau,48.19695,16.34474,Entire home/apt,65,1,0,,,1,0,0,
6017236,"Near Palace Schönbrunn, Apt. 10",175131,Ingela,,Rudolfsheim-Fnfhaus,48.18438,16.3271,Entire home/apt,104,1,159,2022-08-28,1.81,15,167,15,
6310555,Charming & cosy 200 y/o appartment,14362778,Clemens,,Penzing,48.21037,16.22138,Entire home/apt,55,2,10,2016-08-07,0.11,1,0,0,
6311354,"",32832294,Manuel,,Whring,48.22249,16.33692,Entire home/apt,150,1,0,,,1,0,0,
6024631,Stadtpark - Parkview,31271400,Parkview Residences,,Landstra§e,48.202,16.38204,Entire home/apt,149,3,46,2019-01-12,0.52,16,6,0,
6314701,15 Minutes to SONG CONTEST,13649070,Vio,,Margareten,48.18603,16.34828,Private room,30,1,5,2015-05-29,0.06,1,0,0,
6027634,Sonniges Miniloft am Donaukanal,30921124,Viktor,,Leopoldstadt,48.21457,16.38817,Entire home/apt,75,2,133,2022-07-31,1.48,1,266,15,
6320787,apartment 3 min walk to SongContest,32891192,Lisi,,Rudolfsheim-Fnfhaus,48.19768,16.33568,Entire home/apt,230,2,0,,,1,0,0,
6029579,Vienna calling!,31294569,Berta,,Margareten,48.19395,16.35843,Private room,28,60,0,,,1,0,0,
6030701,All you need!,18996658,Zuzana,,Whring,48.22341,16.33683,Entire home/apt,70,4,126,2022-08-30,1.40,1,0,11,
6321183,Großzügige Altbauwohnung,17968231,Moritz,,Neubau,48.20632,16.3396,Entire home/apt,210,1,0,,,1,0,0,
6322251,eigenes Stockwerk in WG im Sommer zu vermieten,32852749,Johanna,,Meidling,48.18229,16.32182,Private room,23,90,0,,,1,83,0,
6034221,A Lovely Garden Apartment In Prime Area Of Vienna,31320052,Editha,,Dbling,48.24292,16.34174,Entire home/apt,75,7,79,2022-08-14,0.90,1,346,5,
6322665,Charming Flat in the heart of WIEN,32901041,Cip,,Leopoldstadt,48.22103,16.37379,Entire home/apt,91,3,435,2022-09-11,4.88,1,259,53,
6039280,City Apartment near Rathaus,31342588,Thomas,,Josefstadt,48.21349,16.34913,Entire home/apt,45,30,0,,,1,0,0,
6039332,"Rooms near ESC location""Stadthalle""",31342747,Ines,,Rudolfsheim-Fnfhaus,48.20117,16.32678,Entire home/apt,100,1,0,,,1,0,0,
6323358,Artist Appartment with Terrace,32904759,Elena,,Brigittenau,48.23021,16.3698,Entire home/apt,70,2,6,2018-04-02,0.07,1,0,0,
6040995,Beautiful apartment near Augarten,31350990,Verena,,Brigittenau,48.23201,16.36413,Entire home/apt,38,1,0,,,1,0,0,
6325467,Premium Serviced Apartment,32918045,Sabine,,Leopoldstadt,48.219193,16.382992,Entire home/apt,90,4,12,2022-07-10,0.81,3,232,6,
6047326,Cosy 1 room apartment (studio) (house art nouveau),24868114,Susanne,,Whring,48.22679,16.33793,Entire home/apt,95,3,8,2022-08-12,0.64,2,324,7,
6329157,Large room in perfect location,32408673,Gloria,,Josefstadt,48.2109,16.34403,Private room,27,2,2,2015-08-29,0.02,1,0,0,
6050101,Bohemian Vienna,20962909,Lidwina,,Dbling,48.24634,16.34853,Entire home/apt,51,5,22,2021-09-11,0.24,1,0,0,
6334059,Dachgeschosswohnung 1170 Wien,32856672,Aleksander,,Ottakring,48.21276,16.33814,Entire home/apt,80,1,0,,,1,0,0,
6052321,Between Schönbrunn and Stephansdom,20962897,Asher,,Rudolfsheim-Fnfhaus,48.19301,16.33396,Entire home/apt,84,1,296,2022-08-16,3.34,1,56,18,
6334695,Cozy DIY-Apatrment in the center of Vienna,32978690,Marian,,Leopoldstadt,48.22333,16.38162,Entire home/apt,23,1,0,,,1,0,0,
6059462,Zimmer nähe Wallensteinplatz!,6984864,Hakan,,Leopoldstadt,48.22808,16.37302,Private room,36,2,1,2015-06-28,0.01,1,0,0,
6065050,GS 11- perfekt für Home Office,5874520,AdInfinitum    Philip Beata,,Leopoldstadt,48.21738,16.37655,Entire home/apt,70,60,14,2020-01-01,0.16,55,305,0,
6338795,2-Zi Whg 20 min von der Stadthalle,33008268,Birgit,,Hernals,48.22366,16.31499,Private room,107,1,0,,,1,0,0,
6065102,GS8-9a apartment,5874520,AdInfinitum    Philip Beata,,Leopoldstadt,48.21958,16.37664,Entire home/apt,50,60,13,2020-04-15,0.16,55,358,0,
6341077,"Vienna, 7th district",13487611,Theresa,,Neubau,48.20302,16.33753,Entire home/apt,160,2,0,,,1,0,0,
6075123,Central and close to Danube canal,31533524,Adrian,,Leopoldstadt,48.2175,16.37854,Private room,50,1,0,,,1,0,0,
6076016,Your 2nd home in Vienna,31538149,Nick,,Margareten,48.19093,16.35628,Entire home/apt,59,3,228,2022-09-05,2.56,1,114,21,
6341294,Cozy room close to city center!,33022364,Ruth,,Hernals,48.21643,16.3365,Private room,20,3,18,2017-09-02,0.21,1,0,0,
6076047,"spacious modern appartement, scenic view - 7/8F",31130718,Caroline,,Leopoldstadt,48.21869,16.40893,Entire home/apt,145,5,33,2019-08-04,0.38,1,0,0,
6077147,2 Zimmer in StudentenWG wegen Songc,31544603,Tina,,Rudolfsheim-Fnfhaus,48.20307,16.33345,Private room,120,1,0,,,1,0,0,
6344891,Cosy apartment in the center,33046144,Silke,,Neubau,48.20641,16.34077,Entire home/apt,57,3,0,,,1,0,0,
6082758,NICE APARTMENT + air conditioning,31571238,Gabriele&Dieter,,Donaustadt,48.22781,16.45585,Entire home/apt,79,2,133,2022-08-16,1.49,2,65,12,
6089254,TOP Nähe Cottage II,4935851,Marcus,,Whring,48.22798,16.33453,Entire home/apt,59,2,228,2022-09-03,2.54,2,314,31,
6345278,Unterkunft Wien Song Contest 4 Pers,33048023,Thomas,,Rudolfsheim-Fnfhaus,48.19806,16.31983,Entire home/apt,200,1,0,,,1,0,0,
6089984,Pärchenurlaub / Geschäftsreisende,18902442,Michaela,,Hietzing,48.19168,16.27319,Entire home/apt,36,2,95,2022-08-28,1.07,1,274,24,
6346159,Lovely Flat in the heart of Vienna,2679033,Lukas,,Alsergrund,48.21571,16.35701,Entire home/apt,87,2,0,,,1,0,0,
6353506,Nice city flat / 7 district,12923922,Ella,,Neubau,48.20175,16.35252,Entire home/apt,68,3,283,2022-08-28,3.21,1,271,34,
6091550,romantic garden/lemon-tree - my home in Vienna,31612970,Harriet,,Dbling,48.24443,16.35312,Entire home/apt,72,2,207,2022-08-13,2.35,3,256,38,
6353925,Schönes Altbauzimmer in Top-Lage,1405577,Johanna,,Alsergrund,48.22945,16.35328,Private room,30,1,1,2015-05-20,0.01,1,0,0,
6102301,Good located flat - 7th district,31662239,Youssef,,Neubau,48.20667,16.35486,Entire home/apt,70,4,20,2022-07-05,0.23,2,302,7,
6354260,Cute Studio in the heart of Vienna,3613176,Irene,,Whring,48.22171,16.33909,Entire home/apt,63,2,15,2016-09-25,0.17,1,0,0,
6111953,Sunny flat near Prater with balcony,5178245,Snapi,,Leopoldstadt,48.22737,16.39552,Entire home/apt,40,3,15,2017-09-03,0.17,1,0,0,
6117774,Nice&CozyRoom near Westbahnhof 2,30606542,Dominik,,Mariahilf,48.19015,16.33779,Private room,28,1,415,2022-08-26,4.63,6,45,64,
6357510,Schönes Zimmer nahe Zentrum,7299551,Paula,,Hernals,48.21555,16.33977,Private room,45,1,0,,,1,0,0,
6131247,cosy appartment close to stadthalle,31807803,Georg,,Neubau,48.20421,16.33975,Entire home/apt,69,3,0,,,1,0,0,
6357514,5 Min. to ESC Vienna,33119431,Lorenz,,Rudolfsheim-Fnfhaus,48.20111,16.32769,Entire home/apt,400,2,0,,,2,0,0,
6360409,Flat with amazing garden,33135526,Xaver,,Margareten,48.19244,16.3616,Private room,81,1,0,,,1,0,0,
6132880,"Smart, modern appartment",10209513,Stefan,,Favoriten,48.17846,16.37092,Entire home/apt,40,1,39,2017-08-24,0.44,2,0,0,
6365445,G Lovely Central Apartment,24508490,Anja&Christian,,Neubau,48.2017,16.34665,Entire home/apt,79,3,260,2022-08-22,2.92,4,62,33,
6139199,"Modern apartment in Vienna, 52 m²",21510270,Hans-Peter,,Landstra§e,48.20914,16.38976,Entire home/apt,90,1,0,,,1,0,0,
6142241,Everything you need! Nice&central.,31861940,Gabriele,,Neubau,48.20135,16.33839,Entire home/apt,98,2,1,2015-05-25,0.01,1,0,0,
6142704,Luxury central  1 Bedroom Air-con Apartment 2.22a,14070533,Prestige Apartments Sabrina,,Josefstadt,48.21472,16.34897,Entire home/apt,84,3,9,2022-08-22,0.11,42,0,1,
6367089,Lovely City Apartment,33178865,Jane,,Mariahilf,48.19798,16.3548,Entire home/apt,81,3,146,2022-07-25,1.65,1,298,26,
6142874,"Cosy, warm Appartment in vienna",31864848,Tobias,,Rudolfsheim-Fnfhaus,48.20315,16.33054,Entire home/apt,99,1,0,,,1,0,0,
6367745,"",33182091,Joel,,Brigittenau,48.22675,16.36616,Private room,35,2,5,2015-08-28,0.06,1,0,0,
6152691,private room in the heart of vienna,12700884,Julia,,Alsergrund,48.2168,16.3567,Private room,50,4,3,2016-07-15,0.03,1,0,0,
6369429,Charming and central,9931652,Sheyda,,Mariahilf,48.19853,16.36032,Entire home/apt,50,3,1,2015-08-09,0.01,1,0,0,
6369860,Vacation in Vienna,32315769,Steffi,,Rudolfsheim-Fnfhaus,48.20249,16.33022,Private room,30,1,0,,,2,0,0,
6154818,"Charmante Whg. in zentraler Lage,kontakloserZugang",31928218,Aimée,,Ottakring,48.22098,16.31863,Entire home/apt,62,1,90,2022-08-16,1.00,1,335,3,
6372609,Nice room close to City Center,32071092,Sarah,,Whring,48.22764,16.34867,Private room,100,1,0,,,3,0,0,
6159529,"Top Location - Vienna City Center, next to Opera",12159020,Leila & Ludwig,,Innere Stadt,48.20181,16.37204,Entire home/apt,140,5,66,2020-02-18,0.75,1,151,0,
6372814,Elegantes City Apartment 'Caro',6849806,Carina&Georg,,Landstra§e,48.19638,16.4067,Entire home/apt,53,2,215,2022-08-27,2.42,2,73,23,
6372986,Nice room close to City Center,32071092,Sarah,,Whring,48.22818,16.34818,Private room,100,1,0,,,3,0,0,
6373554,24m²-next to the Song Contest,33213177,Winfried,,Neubau,48.20293,16.34634,Private room,44,1,0,,,1,0,0,
6163350,Charming Apartment in Vienna,31974659,Karl Michael,,Whring,48.2246,16.34636,Entire home/apt,96,1,72,2021-09-29,0.85,1,300,2,
6373998,Double bedroom Roofterrace- Flat,33215573,Marvin,,Josefstadt,48.20959,16.34056,Private room,65,1,0,,,1,0,0,
6375247,Small Room nearby Vienna's centre,13541296,Itta,,Rudolfsheim-Fnfhaus,48.20013,16.32864,Private room,29,1,13,2015-08-26,0.15,1,0,0,
6165407,"Lovely room in shared flat, close to the center",31983804,Valerie,,Rudolfsheim-Fnfhaus,48.19168,16.32854,Private room,16,2,4,2016-08-18,0.05,1,0,0,
6381147,"Im Zentrum der Stadt,",33262990,Susanne,,Innere Stadt,48.20584,16.37555,Entire home/apt,152,4,2,2019-12-01,0.06,2,71,0,
6166303,cosy apartment in 7th district,4794332,Marion,,Neubau,48.2028,16.34879,Entire home/apt,95,1,26,2020-01-03,0.32,2,0,0,
6384286,Eurovision Song Contest 2015,20602059,Verena,,Favoriten,48.17863,16.37798,Private room,65,1,0,,,1,0,0,
6388305,Modernes Wohnen in histor Ambiente,17812363,Linda,,Penzing,48.18935,16.30906,Entire home/apt,92,2,47,2022-05-01,0.53,3,285,2,
6166348,Sunny city center & balcony,31990638,Sebastian & Stefanie,,Wieden,48.19792,16.36402,Private room,69,2,72,2019-11-30,0.81,1,0,0,
6388872,Modern living in historical flat,17812363,Linda,,Penzing,48.18916,16.30984,Entire home/apt,92,2,40,2021-09-30,0.45,3,288,1,
6178606,Gemütliches Zimmer im Altbau,32050245,Sigrid,,Leopoldstadt,48.2234,16.40187,Private room,54,2,267,2022-09-03,2.98,1,343,35,
6389507,Dachgeschosswohnung + Dachterrasse,33309142,Stefan,,Ottakring,48.20694,16.3362,Private room,30,3,0,,,1,0,0,
6178943,"",32051578,Georgine,,Margareten,48.18741,16.36095,Entire home/apt,99,1,0,,,1,0,0,
6397724,Zweckmäßige 1 -Zimmer-Wohnung,33359275,Manuel,,Rudolfsheim-Fnfhaus,48.19049,16.33381,Private room,40,1,0,,,1,0,0,
6180304,Große Dachterrassenwohnung,32052868,Jakob,,Alsergrund,48.22868,16.35817,Private room,40,2,1,2015-07-29,0.01,1,0,0,
6401335,Rooftop-Maisonette,4274810,Margarete,,Neubau,48.20135,16.35024,Entire home/apt,49,21,5,2019-08-09,0.06,1,0,0,
6182042,"Small 2-room apartment, 1150",26799846,Neno,,Rudolfsheim-Fnfhaus,48.19143,16.33571,Entire home/apt,55,2,180,2021-11-24,2.04,5,10,13,
6402002,room next to Underground(Metro),33384518,Uschie,,Simmering,48.17587,16.41578,Private room,24,2,45,2020-07-19,0.74,2,0,0,
6182261,Cozy small 2-room apartment,26799846,Neno,,Rudolfsheim-Fnfhaus,48.19107,16.33466,Entire home/apt,79,2,239,2021-11-20,2.72,5,38,11,
6183045,Nice room close to City Center,32071092,Sarah,,Whring,48.22729,16.34681,Private room,70,1,0,,,3,0,0,
6407411,Stylish apartment with air condition in the centre,5705270,Christoph,,Landstra§e,48.20058,16.38602,Entire home/apt,121,2,154,2022-08-07,1.77,1,245,16,
6193420,Helle und gemütliche 2-Zimmer Wohnung,32119266,Helga,,Hernals,48.21908,16.32425,Entire home/apt,29,7,39,2021-12-09,0.44,1,158,2,
